,Date,Date_YMD,Daily Confirmed,Total Confirmed,Daily Recovered,Total Recovered,Daily Deceased,Total Deceased,decConf,recConf,decConf2,recConf2,index,deathRate,deathRate1,recoveredRate,recoveredRate1,infecRate,infecRate1
251,7 October 2020,2020-10-07,78809,6833000,83209,5824440,963,104968,0.01221941656409801,1.0558311867933865,0.015361920093663106,0.8523986535928582,252,0.01221941656409801,0.015361920093663106,1.0558311867933865,0.8523986535928582,5.710778955242233e-05,0.004951433542002839
252,8 October 2020,2020-10-08,70797,6903797,78745,5903185,967,105935,0.013658770851872254,1.1122646439820896,0.015344454652997474,0.8550635251876613,253,0.013658770851872254,0.015344454652997474,1.1122646439820896,0.8550635251876613,5.130201089904508e-05,0.005002735552901884
253,9 October 2020,2020-10-09,73305,6977102,82628,5985813,929,106864,0.012673078234772525,1.1271809562785622,0.015316387806857346,0.8579225300131774,254,0.012673078234772525,0.015316387806857346,1.1271809562785622,0.8579225300131774,5.311939642858454e-05,0.005055854949330469
254,10 October 2020,2020-10-10,74418,7051520,89024,6074837,921,107785,0.012376038055309199,1.1962697196914724,0.015285356915955709,0.8614932666999455,255,0.012376038055309199,0.015285356915955709,1.1962697196914724,0.8614932666999455,5.392591560497107e-05,0.00510978086493544
255,11 October 2020,2020-10-11,67789,7119309,71565,6146402,813,108598,0.011993096225051262,1.0557022525778519,0.015254008499982232,0.8633424957394039,256,0.011993096225051262,0.015254008499982232,1.0557022525778519,0.8633424957394039,4.9122307680203494e-05,0.005158903172615643
256,12 October 2020,2020-10-12,54262,7173571,78365,6224767,710,109308,0.013084663300283808,1.4441966753897755,0.015237599237534556,0.8677361665480136,257,0.013084663300283808,0.015237599237534556,1.4441966753897755,0.8677361665480136,3.9320164913823804e-05,0.005198223337529467
257,13 October 2020,2020-10-13,63717,7237288,74079,6298846,727,110035,0.0114098278324466,1.1626253590093696,0.015203899582274465,0.8703323675940491,258,0.0114098278324466,0.015203899582274465,1.1626253590093696,0.8703323675940491,4.617159241852699e-05,0.005244394929947994
258,14 October 2020,2020-10-14,67811,7305099,81582,6380428,690,110725,0.010175340284024715,1.2030791464511656,0.015157221004123284,0.8734211541828523,259,0.010175340284024715,0.015157221004123284,1.2030791464511656,0.8734211541828523,4.913824965853279e-05,0.005293533179606527
259,15 October 2020,2020-10-15,63441,7368540,70792,6451220,882,111607,0.013902681231380337,1.1158714396053027,0.015146419779223564,0.8755085810757627,260,0.013902681231380337,0.015146419779223564,1.1158714396053027,0.8755085810757627,4.597159305403222e-05,0.005339504772660559
260,16 October 2020,2020-10-16,62304,7430844,70568,6521788,840,112447,0.013482280431432974,1.1326399589111453,0.015132466783046448,0.8776645021749885,261,0.013482280431432974,0.015132466783046448,1.1326399589111453,0.8776645021749885,4.514768262855918e-05,0.005384652455289118
261,17 October 2020,2020-10-17,61893,7492737,72583,6594371,1032,113479,0.016673937278852212,1.1727174316966378,0.015145199944960032,0.8801017572083473,262,0.016673937278852212,0.015145199944960032,1.1727174316966378,0.8801017572083473,4.484985748795284e-05,0.005429502312777072
262,18 October 2020,2020-10-18,56519,7549256,66418,6660789,582,114061,0.010297422105840514,1.1751446416249403,0.015108906096176895,0.882310654188969,263,0.010297422105840514,0.015108906096176895,1.1751446416249403,0.882310654188969,4.09556669633336e-05,0.005470457979740405
263,19 October 2020,2020-10-19,45506,7594762,69800,6730589,589,114650,0.012943348129916933,1.5338636663297147,0.015095930590056674,0.8862146042232791,264,0.012943348129916933,0.015095930590056674,1.5338636663297147,0.8862146042232791,3.2975257538764994e-05,0.00550343323727917
264,20 October 2020,2020-10-20,54348,7649110,61828,6792417,714,115364,0.01313755795981453,1.1376315595790094,0.01508201607768747,0.8880009569740793,265,0.01313755795981453,0.01508201607768747,1.1376315595790094,0.8880009569740793,3.9382483556383774e-05,0.005542815720835554
265,21 October 2020,2020-10-21,56264,7705374,79561,6871978,701,116065,0.012459121285368975,1.4140658325039102,0.015062863918091451,0.8918422389360984,266,0.012459121285368975,0.015062863918091451,1.4140658325039102,0.8918422389360984,4.0770884941789516e-05,0.005583586605777343
266,22 October 2020,2020-10-22,54371,7759745,74569,6946547,686,116751,0.012617020102628239,1.371484798881757,0.015045726373740374,0.8952029995831049,267,0.012617020102628239,0.015045726373740374,1.371484798881757,0.8952029995831049,3.939915017009167e-05,0.0056229857559474345
267,23 October 2020,2020-10-23,53931,7813676,66994,7013541,655,117406,0.01214514843040181,1.2422169067883035,0.015025706210495546,0.8975981343480328,268,0.01214514843040181,0.015025706210495546,1.2422169067883035,0.8975981343480328,3.90803106035058e-05,0.00566206606655094
268,24 October 2020,2020-10-24,50366,7864042,62270,7075811,578,117984,0.011475995711392606,1.2363499185958782,0.01500297175422003,0.8997677021562194,269,0.011475995711392606,0.01500297175422003,1.2363499185958782,0.8997677021562194,3.649698547878165e-05,0.005698563052029723
269,25 October 2020,2020-10-25,45922,7909964,59304,7135115,483,118467,0.010517834589085841,1.2914071686773225,0.014976932891224284,0.902041399935575,270,0.010517834589085841,0.014976932891224284,1.2914071686773225,0.902041399935575,3.327670585626436e-05,0.0057318397578859865
270,26 October 2020,2020-10-26,36019,7945983,63734,7198849,485,118952,0.013465115633415698,1.7694550098559094,0.01497007985040995,0.9059733704439086,271,0.013465115633415698,0.01497007985040995,1.7694550098559094,0.9059733704439086,2.6100641701946477e-05,0.0057579403995879335
271,27 October 2020,2020-10-27,43036,7989019,58429,7257278,511,119463,0.011873780091086533,1.3576772934287573,0.014953400411239477,0.9084066516802626,272,0.011873780091086533,0.014953400411239477,1.3576772934287573,0.9084066516802626,3.11854081536125e-05,0.0057891258077415455
272,28 October 2020,2020-10-28,50188,8039207,56594,7313872,515,119978,0.010261417071809994,1.1276400733243006,0.014924108808244395,0.9097753049523417,273,0.010261417071809994,0.014924108808244395,1.1276400733243006,0.9097753049523417,3.636800038139009e-05,0.005825493808122936
273,29 October 2020,2020-10-29,48765,8087972,57867,7371739,562,120540,0.011524659079257664,1.186650261458013,0.014903612425957953,0.911444673646249,274,0.011524659079257664,0.014903612425957953,1.186650261458013,0.911444673646249,3.533684423763624e-05,0.005860830652360572
274,30 October 2020,2020-10-30,48117,8136089,59005,7430744,550,121090,0.011430471558908493,1.226281771515265,0.014883072198448173,0.9133066268080401,275,0.011430471558908493,0.014883072198448173,1.226281771515265,0.9133066268080401,3.486728051230069e-05,0.005895697932872873
275,31 October 2020,2020-10-31,47228,8183317,58682,7489426,469,121559,0.00993054967392225,1.242525620394681,0.014854489933605162,0.9152066332026487,276,0.00993054967392225,0.014854489933605162,1.242525620394681,0.9152066332026487,3.4223079660721515e-05,0.005929921012533594
276,1 November 2020,2020-11-01,45928,8229245,53312,7542738,491,122050,0.010690646228879986,1.1607733844278,0.014831251226570603,0.9165771586579328,277,0.010690646228879986,0.014831251226570603,1.1607733844278,0.9165771586579328,3.328105366853599e-05,0.0059632020662021305
277,2 November 2020,2020-11-02,37592,8266837,58524,7601262,498,122548,0.013247499467971909,1.5568206001276867,0.01482404939156294,0.9194885540866476,278,0.013247499467971909,0.01482404939156294,1.5568206001276867,0.9194885540866476,2.724049315249096e-05,0.005990442559354621
278,3 November 2020,2020-11-03,46027,8312864,53328,7654590,510,123058,0.011080452777717426,1.1586242857453235,0.014803321695146221,0.9208126104312545,279,0.011080452777717426,0.014803321695146221,1.1586242857453235,0.9208126104312545,3.335279257101781e-05,0.006023795351925639
279,4 November 2020,2020-11-04,50465,8363329,55873,7710463,707,123765,0.014009709699791935,1.1071633805607848,0.01479853297652167,0.9219370659697831,280,0.014009709699791935,0.01479853297652167,1.1071633805607848,0.9219370659697831,3.656872438126347e-05,0.006060364076306902
280,5 November 2020,2020-11-05,47628,8410957,54133,7764596,672,124437,0.014109347442680775,1.1365793230872596,0.014794630385103622,0.9231525021469019,281,0.014109347442680775,0.014794630385103622,1.1365793230872596,0.9231525021469019,3.451293381216321e-05,0.006094877010119066
281,6 November 2020,2020-11-06,50017,8460974,53946,7818542,577,125014,0.011536077733570587,1.0785532918807605,0.014775367469513558,0.9240711530374636,282,0.011536077733570587,0.014775367469513558,1.0785532918807605,0.9240711530374636,3.624408773164876e-05,0.006131121097850714
282,7 November 2020,2020-11-07,46153,8507127,48582,7867124,557,125571,0.012068554590167486,1.0526292982038004,0.014760682425453387,0.9247686087206645,283,0.012068554590167486,0.014760682425453387,1.0526292982038004,0.9247686087206645,3.3444096628721945e-05,0.006164565194479436
283,8 November 2020,2020-11-08,46707,8553834,48465,7915589,491,126062,0.010512342903633289,1.0376388978097502,0.014737484968728643,0.9253849209605891,284,0.010512342903633289,0.014737484968728643,1.0376388978097502,0.9253849209605891,3.38455446284687e-05,0.006198410739107905
284,9 November 2020,2020-11-09,37119,8590953,41449,7957038,450,126512,0.012123171421643902,1.1166518494571513,0.014726189283074882,0.926211329523046,285,0.012123171421643902,0.014726189283074882,1.1166518494571513,0.926211329523046,2.689774061841115e-05,0.0062253084797263165
285,10 November 2020,2020-11-10,44724,8635677,54639,8011677,511,127023,0.01142563276987747,1.2216930507110277,0.014709095766319189,0.9277416234998136,286,0.01142563276987747,0.014709095766319189,1.2216930507110277,0.9277416234998136,3.240859267269647e-05,0.0062577170723990124
286,11 November 2020,2020-11-11,48285,8683962,52704,8064381,550,127573,0.01139070104587346,1.0915191053122089,0.014690644661964205,0.9286522672485209,287,0.01139070104587346,0.014690644661964205,1.0915191053122089,0.9286522672485209,3.49890192559062e-05,0.006292706091654919
287,12 November 2020,2020-11-12,44585,8728547,49354,8113735,544,128117,0.01220141303128855,1.1069642256364247,0.014677929786022805,0.9295630761912607,288,0.01220141303128855,0.014677929786022805,1.1069642256364247,0.9295630761912607,3.230786835507048e-05,0.006325013960009989
288,13 November 2020,2020-11-13,44620,8773167,47620,8161355,517,128634,0.01158673240699238,1.0672344240251008,0.014662208071498012,0.9302632675292742,289,0.01158673240699238,0.014662208071498012,1.0672344240251008,0.9302632675292742,3.233323059332163e-05,0.006357347190603311
289,14 November 2020,2020-11-14,41692,8814859,42317,8203672,450,129084,0.010793437589945313,1.0149908855415908,0.014643909789141266,0.9306640072178125,290,0.010793437589945313,0.014643909789141266,1.0149908855415908,0.9306640072178125,3.0211498204768387e-05,0.00638755868880808
290,15 November 2020,2020-11-15,30681,8845540,44111,8247783,434,129518,0.014145562400182523,1.4377301913236205,0.014642181257447255,0.9324227802937978,291,0.014145562400182523,0.014642181257447255,1.4377301913236205,0.9324227802937978,2.223253805095699e-05,0.0064097912268590365
291,16 November 2020,2020-11-16,28609,8874149,40392,8288175,451,129969,0.015764269984969766,1.4118633996294871,0.014645798712642755,0.9339684289727387,292,0.015764269984969766,0.014645798712642755,1.4118633996294871,0.9339684289727387,2.0731093546488984e-05,0.006430522320405525
292,17 November 2020,2020-11-17,38548,8912697,44753,8332928,472,130441,0.012244474421500466,1.1609681436131576,0.01463541282734059,0.9349502176501681,293,0.012244474421500466,0.01463541282734059,1.1609681436131576,0.9349502176501681,2.7933244574436622e-05,0.006458455564979962
293,18 November 2020,2020-11-18,45366,8958063,48675,8381603,586,131027,0.012917162632808711,1.072940087290041,0.014626711153962637,0.9356490348415724,294,0.012917162632808711,0.014626711153962637,1.072940087290041,0.9356490348415724,3.28738085857604e-05,0.006491329373565722
294,19 November 2020,2020-11-19,46185,9004248,45246,8426849,582,131609,0.0126014939915557,0.9796687236115622,0.014616323317616307,0.9358748226392698,295,0.0126014939915557,0.014616323317616307,0.9796687236115622,0.9358748226392698,3.346728496083728e-05,0.00652479665852656
295,20 November 2020,2020-11-20,46283,9050531,48968,8475817,564,132173,0.012185899790419808,1.058012661236307,0.014603894511824776,0.9364994164430794,296,0.012185899790419808,0.014603894511824776,1.058012661236307,0.9364994164430794,3.35382992279405e-05,0.006558334957754501
296,21 November 2020,2020-11-21,45301,9095832,44055,8519872,499,132672,0.011015209377276439,0.9724950884086444,0.014586021377703547,0.9366786897559234,297,0.011015209377276439,0.014586021377703547,0.9724950884086444,0.9366786897559234,3.282670728615112e-05,0.006591161665040651
297,22 November 2020,2020-11-22,44404,9140236,41405,8561277,510,133182,0.011485451761102604,0.9324610395459868,0.014570958561682652,0.9366582000727334,298,0.011485451761102604,0.014570958561682652,0.9324610395459868,0.9366582000727334,3.217670935154311e-05,0.006623338374392195
298,23 November 2020,2020-11-23,37441,9177677,42195,8603472,481,133663,0.012846879089767902,1.1269731043508453,0.014563925054237582,0.9374346035494603,299,0.012846879089767902,0.014563925054237582,1.1269731043508453,0.9374346035494603,2.7131073210321718e-05,0.006650469447602516
299,24 November 2020,2020-11-24,44245,9221922,37765,8641237,489,134152,0.011052096282065771,0.8535427731947113,0.014547075978304739,0.9370321067560536,300,0.011052096282065771,0.014547075978304739,0.8535427731947113,0.9370321067560536,3.206149232634503e-05,0.006682530939928861
300,25 November 2020,2020-11-25,44699,9266621,36582,8677819,518,134670,0.011588626143761606,0.8184075706391641,0.014532805431451227,0.9364599026980817,301,0.011588626143761606,0.014532805431451227,0.8184075706391641,0.9364599026980817,3.2390476788231366e-05,0.006714921416717093
301,26 November 2020,2020-11-26,43174,9309795,39723,8717542,491,135161,0.011372585352295362,0.9200676332978182,0.01451814997000471,0.9363838838556595,302,0.011372585352295362,0.01451814997000471,0.9200676332978182,0.9363838838556595,3.128540783585988e-05,0.006746206824552952
302,27 November 2020,2020-11-27,41353,9351148,41177,8758719,486,135647,0.011752472613836964,0.9957439605349068,0.014505919487104686,0.9366463882295522,303,0.011752472613836964,0.014505919487104686,0.9957439605349068,0.9366463882295522,2.9965846811421544e-05,0.006776172671364374
303,28 November 2020,2020-11-28,41815,9392963,42275,8800994,495,136142,0.011837857228267369,1.0110008370202082,0.014494041975891951,0.9369773946730121,304,0.011837857228267369,0.014494041975891951,1.0110008370202082,0.9369773946730121,3.0300628356336707e-05,0.0068064732997207104
304,29 November 2020,2020-11-29,39036,9431999,45152,8846146,444,136586,0.011374116200430372,1.1566758889230453,0.01448112960995861,0.9378866558404003,305,0.011374116200430372,0.01448112960995861,1.1566758889230453,0.9378866558404003,2.82868666391955e-05,0.006834760166359906
305,30 November 2020,2020-11-30,31179,9463178,42282,8888428,482,137068,0.015459123127746239,1.3561050707206774,0.014484351874180111,0.9392645895490923,306,0.015459123127746239,0.014484351874180111,1.3561050707206774,0.9392645895490923,2.2593406469501905e-05,0.006857353572829408
306,1 December 2020,2020-12-01,36474,9499652,43208,8931636,501,137569,0.01373581181115315,1.1846246641443219,0.014481477847820109,0.9402066517805073,307,0.01373581181115315,0.014481477847820109,1.1846246641443219,0.9402066517805073,2.643035079921141e-05,0.00688378392362862
307,2 December 2020,2020-12-02,35506,9535158,40908,8972544,526,138095,0.01481439756660846,1.1521432997239902,0.01448271753860817,0.9409958387684819,308,0.01481439756660846,0.01448271753860817,1.1521432997239902,0.9409958387684819,2.5728903752722495e-05,0.006909512827381342
308,3 December 2020,2020-12-03,36574,9571732,42991,9015535,541,138636,0.014791928692513808,1.1754525072455844,0.01448389904773765,0.9418917077912337,309,0.014791928692513808,0.01448389904773765,1.1754525072455844,0.9418917077912337,2.6502814337071836e-05,0.006936015641718414
309,4 December 2020,2020-12-04,36711,9608443,42359,9057894,511,139147,0.013919533654762877,1.1538503445833674,0.014481742775598503,0.9427015386363847,310,0.013919533654762877,0.014481742775598503,1.1538503445833674,0.9427015386363847,2.6602089383940618e-05,0.006962617731102355
310,5 December 2020,2020-12-05,36010,9644453,41885,9099779,482,139629,0.013385170785892807,1.163149125242988,0.014477648447247346,0.94352463535257,311,0.013385170785892807,0.014477648447247346,1.163149125242988,0.94352463535257,2.609411998353904e-05,0.0069887118510858935
311,6 December 2020,2020-12-06,33178,9677631,39078,9138857,390,140019,0.011754777262041112,1.1778286816565193,0.01446831357798205,0.9443279042154015,312,0.011754777262041112,0.01446831357798205,1.1778286816565193,0.9443279042154015,2.4041952591331803e-05,0.0070127538036772255
312,7 December 2020,2020-12-07,26227,9703858,39293,9178150,386,140405,0.014717657375986579,1.4981888893125406,0.0144689874893058,0.9458248461591255,313,0.014717657375986579,0.0144689874893058,1.4981888893125406,0.9458248461591255,1.900501207465366e-05,0.007031758815751879
313,8 December 2020,2020-12-08,32083,9735941,36583,9214733,402,140807,0.01253000031169155,1.1402611975189352,0.01446259791426427,0.9464655753357585,314,0.01253000031169155,0.01446259791426427,1.1402611975189352,0.9464655753357585,2.3248476851760147e-05,0.007055007292603639
314,9 December 2020,2020-12-09,31637,9767578,37693,9252426,413,141220,0.013054335113948858,1.1914214369251193,0.01445803657774732,0.9472589827283693,315,0.013054335113948858,0.01445803657774732,1.1914214369251193,0.9472589827283693,2.2925289472902654e-05,0.007077932582076542
315,10 December 2020,2020-12-10,29411,9796989,37707,9290133,411,141631,0.01397436333344667,1.2820713338546803,0.014456584568993595,0.9482641044100386,316,0.01397436333344667,0.014456584568993595,1.2820713338546803,0.9482641044100386,2.1312251120129592e-05,0.007099244833196672
316,11 December 2020,2020-12-11,29961,9826950,33492,9323625,442,142073,0.014752511598411268,1.1178532091719235,0.014457486809233791,0.9487811579381191,317,0.014752511598411268,0.014457486809233791,1.1178532091719235,0.9487811579381191,2.1710800578361932e-05,0.007120955633775033
317,12 December 2020,2020-12-12,30354,9857304,33087,9356712,391,142464,0.01288133359689003,1.090037556829413,0.014452633296081768,0.9492161345536264,318,0.01288133359689003,0.014452633296081768,1.090037556829413,0.9492161345536264,2.19955822821534e-05,0.007142951216057187
318,13 December 2020,2020-12-13,27336,9884640,30640,9387352,338,142802,0.012364647351477905,1.1208662569505414,0.014446858965020477,0.9496908334547338,319,0.012364647351477905,0.014446858965020477,1.1208662569505414,0.9496908334547338,1.9808632709525774e-05,0.007162759848766713
319,14 December 2020,2020-12-14,21941,9906581,34421,9421773,354,143156,0.01613417802287954,1.5687981404676177,0.014450596022987143,0.9510620263439021,320,0.01613417802287954,0.014450596022987143,1.5687981404676177,0.9510620263439021,1.5899224841955846e-05,0.007178659073608668
320,15 December 2020,2020-12-15,26251,9932832,33853,9455626,384,143540,0.014628014170888728,1.2895889680393129,0.014451064912806337,0.951956702781241,321,0.014628014170888728,0.014451064912806337,1.2895889680393129,0.951956702781241,1.9022403323740164e-05,0.0071976814769324085
321,16 December 2020,2020-12-16,18172,9951004,33360,9488986,356,143896,0.019590578912612813,1.835791327316751,0.014460450422892002,0.9535707150755843,322,0.019590578912612813,0.014460450422892002,1.835791327316751,0.9535707150755843,1.3168074099996428e-05,0.007210849551032405
322,17 December 2020,2020-12-17,26754,9977758,30891,9519877,342,144238,0.012783135232114823,1.1546310832025117,0.014455952930508036,0.9541098310863022,323,0.012783135232114823,0.014455952930508036,1.1546310832025117,0.9541098310863022,1.93868949191781e-05,0.007230236445951583
323,18 December 2020,2020-12-18,26991,10004749,29879,9549756,342,144580,0.012670890296765588,1.1069986291726872,0.014451137154965108,0.9545222973609833,324,0.012670890296765588,0.014451137154965108,1.1069986291726872,0.9545222973609833,1.955863350390731e-05,0.007249795079455491
324,19 December 2020,2020-12-19,26834,10031583,29758,9579514,342,144922,0.012745024968323769,1.1089662368636803,0.014446573387270982,0.9549354274395178,325,0.012745024968323769,0.014446573387270982,1.1089662368636803,0.9549354274395178,1.9444865749466443e-05,0.007269239945204957
325,20 December 2020,2020-12-20,24622,10056205,25734,9605248,332,145254,0.013483876208269028,1.0451628624807083,0.014444216282384856,0.9551563437698416,326,0.013483876208269028,0.014444216282384856,1.0451628624807083,0.9551563437698416,1.784197229199384e-05,0.007287081917496951
326,21 December 2020,2020-12-21,19147,10075352,30250,9635498,302,145556,0.01577270590693059,1.579881965843213,0.014446740917835923,0.956343560006638,327,0.01577270590693059,0.014446740917835923,1.579881965843213,0.956343560006638,1.3874593594135572e-05,0.007300956511091086
327,22 December 2020,2020-12-22,23880,10099232,27032,9662530,329,145885,0.013777219430485762,1.1319932998324957,0.014445157810019614,0.9567588901809564,328,0.013777219430485762,0.014445157810019614,1.1319932998324957,0.9567588901809564,1.7304292841069487e-05,0.007318260803932155
328,23 December 2020,2020-12-23,24716,10123948,29946,9692476,315,146200,0.012744780708852566,1.2116038193882506,0.014441006611254819,0.9573810533203054,329,0.012744780708852566,0.014441006611254819,1.2116038193882506,0.9573810533203054,1.791008801758264e-05,0.007336170891949738
329,24 December 2020,2020-12-24,23444,10147392,24555,9717031,337,146537,0.014374680088722062,1.0473895239720183,0.014440853373950666,0.9575890041500319,330,0.014374680088722062,0.014440853373950666,1.0473895239720183,0.9575890041500319,1.6988351815998034e-05,0.0073531592437657365
330,25 December 2020,2020-12-25,22349,10169741,22184,9739215,251,146788,0.011230927558280012,0.9926171193341984,0.014433799248181443,0.9576659818573551,331,0.011230927558280012,0.014433799248181443,0.9926171193341984,0.9576659818573551,1.619487607642638e-05,0.007369354119842163
331,26 December 2020,2020-12-26,18575,10188316,21466,9760681,280,147068,0.015074024226110363,1.1556393001345895,0.014434966485138466,0.9580269202486456,332,0.015074024226110363,0.014434966485138466,1.1556393001345895,0.9580269202486456,1.3460102157573941e-05,0.007382814221999737
332,27 December 2020,2020-12-27,20333,10208649,21097,9781778,281,147349,0.01381989868686372,1.037574386465352,0.014433741428469135,0.9581853583172465,333,0.01381989868686372,0.014433741428469135,1.037574386465352,0.9581853583172465,1.4734011153160213e-05,0.007397548233152897
333,28 December 2020,2020-12-28,16072,10224721,24822,9806600,250,147599,0.015555002488800398,1.5444250871080138,0.014435503912527296,0.9591068548471885,334,0.015555002488800398,0.014435503912527296,1.5444250871080138,0.9591068548471885,1.1646339804927504e-05,0.0074091945729578244
334,29 December 2020,2020-12-29,20542,10245263,26589,9833189,285,147884,0.013874014214779476,1.294372505111479,0.014434378112108981,0.9597790705812043,335,0.013874014214779476,0.014434378112108981,1.294372505111479,0.9597790705812043,1.4885459947288502e-05,0.007424080032905113
335,30 December 2020,2020-12-30,21945,10267208,26407,9859596,299,148183,0.013624971519708361,1.2033264980633402,0.014432648096736717,0.9602996257599924,336,0.013624971519708361,0.014432648096736717,1.2033264980633402,0.9602996257599924,1.5902123383470265e-05,0.007439982156288583
336,31 December 2020,2020-12-31,19026,10286234,21969,9881565,244,148427,0.012824555870913487,1.1546830652790918,0.014429673678432748,0.9606591683603543,337,0.012824555870913487,0.014429673678432748,1.1546830652790918,0.9606591683603543,1.3786912713324458e-05,0.007453769069001907
337,1 January 2021,2021-01-01,20159,10306393,23838,9905403,237,148664,0.011756535542437621,1.182499131901384,0.014424445099269939,0.9610930807703529,338,0.011756535542437621,0.014424445099269939,1.182499131901384,0.9610930807703529,1.4607924597283074e-05,0.00746837699359919
338,2 January 2021,2021-01-02,18144,10324537,20903,9926306,216,148880,0.011904761904761904,1.152061287477954,0.01442001709132332,0.9614286819835117,339,0.011904761904761904,0.01442001709132332,1.152061287477954,0.9614286819835117,1.314778430939551e-05,0.007481524777908586
339,3 January 2021,2021-01-03,16678,10341215,19658,9945964,215,149095,0.012891233960906584,1.1786784986209378,0.01441755151594856,0.9617790559426528,340,0.012891233960906584,0.01441755151594856,1.1786784986209378,0.9617790559426528,1.2085468844361679e-05,0.0074936102467529474
340,4 January 2021,2021-01-04,16278,10357493,29209,9975173,200,149295,0.012286521685710775,1.7943850595896302,0.014414202355724498,0.9630875927215206,341,0.012286521685710775,0.014414202355724498,1.7943850595896302,0.9630875927215206,1.1795614692919979e-05,0.0075054058614458675
341,5 January 2021,2021-01-05,17909,10375402,21161,9996334,265,149560,0.014797029426545313,1.1815846780948127,0.014414863154218024,0.9634647409324477,342,0.014797029426545313,0.014414863154218024,1.1815846780948127,0.9634647409324477,1.297749499542351e-05,0.007518383356441291
342,6 January 2021,2021-01-06,20472,10395874,19689,10016023,222,149782,0.010844079718640093,0.9617526377491208,0.014407831414655467,0.9634613693855851,343,0.010844079718640093,0.014407831414655467,0.9617526377491208,0.9634613693855851,1.4834735470786204e-05,0.007533218091912077
343,7 January 2021,2021-01-07,18123,10413997,20503,10036526,233,150015,0.012856591072118303,1.1313248358439552,0.014405131862434759,0.963753494455587,344,0.012856591072118303,0.014405131862434759,1.1313248358439552,0.963753494455587,1.313256696644482e-05,0.007546350658878522
344,8 January 2021,2021-01-08,18453,10432450,19242,10055768,229,150244,0.012409906248306509,1.0427572752397984,0.014401602691601685,0.9638932369673471,345,0.012409906248306509,0.014401602691601685,1.0427572752397984,0.9638932369673471,1.3371696641384224e-05,0.0075597223555199065
345,9 January 2021,2021-01-09,18820,10451270,19460,10075228,213,150457,0.011317747077577045,1.0340063761955367,0.014396049475326921,0.9640194923679132,346,0.011317747077577045,0.014396049475326921,1.0340063761955367,0.9640194923679132,1.3637637825331983e-05,0.0075733599933452385
346,10 January 2021,2021-01-10,16086,10467356,16737,10091965,150,150607,0.009324878776575904,1.0404699738903394,0.014388256212934766,0.9641369797683388,347,0.009324878776575904,0.014388256212934766,1.0404699738903394,0.9641369797683388,1.1656484700227964e-05,0.007585016478045467
347,11 January 2021,2021-01-11,12481,10479837,18578,10110543,166,150773,0.013300216328819807,1.488502523836231,0.014386960407876574,0.9647614748206484,348,0.013300216328819807,0.014386960407876574,1.488502523836231,0.9647614748206484,9.044174160359643e-06,0.007594060652205826
348,12 January 2021,2021-01-12,15903,10495740,17762,10128305,200,150973,0.012576243476073697,1.116896183110105,0.014384216834639578,0.9649919872252933,349,0.012576243476073697,0.014384216834639578,1.116896183110105,0.9649919872252933,1.1523876425943385e-05,0.00760558452863177
349,13 January 2021,2021-01-13,17015,10512755,17797,10146102,201,151174,0.011813106082868058,1.0459594475462828,0.014380055465955404,0.9651230338764673,350,0.011813106082868058,0.014380055465955404,1.0459594475462828,0.9651230338764673,1.2329670966951311e-05,0.007617914199598721
350,14 January 2021,2021-01-14,15677,10528432,15943,10162045,189,151363,0.012055878037889902,1.0169675320533265,0.014376594729395602,0.9652002311455306,351,0.012055878037889902,0.014376594729395602,1.0169675320533265,0.9652002311455306,1.1360108830378824e-05,0.0076292743084291
351,15 January 2021,2021-01-15,15155,10543587,16809,10178854,176,151539,0.0116133289343451,1.1091388980534478,0.014372622903381933,0.9654071237805502,352,0.0116133289343451,0.014372622903381933,1.1091388980534478,0.9654071237805502,1.0981849162747407e-05,0.007640256157591847
352,16 January 2021,2021-01-16,15050,10558637,17202,10196056,181,151720,0.0120265780730897,1.1429900332225913,0.01436927891355674,0.9656602457305805,353,0.0120265780730897,0.01436927891355674,1.1429900332225913,0.9656602457305805,1.090576244799396e-05,0.007651161920039841
353,17 January 2021,2021-01-17,13962,10572599,14513,10210569,145,151865,0.010385331614381894,1.039464260134651,0.01436401777841002,0.9657577100956917,354,0.010385331614381894,0.01436401777841002,1.039464260134651,0.9657577100956917,1.0117359156072536e-05,0.007661279279195914
354,18 January 2021,2021-01-18,9987,10582586,17127,10227696,137,152002,0.01371783318313808,1.7149294082306998,0.014363407960965307,0.9664647185479995,355,0.01371783318313808,0.014363407960965307,1.7149294082306998,0.9664647185479995,7.236933526120644e-06,0.007668516212722034
355,19 January 2021,2021-01-19,13787,10596373,17229,10244925,162,152164,0.011750199463262494,1.2496554725466018,0.014360007900816629,0.9668331796172143,356,0.011750199463262494,0.014360007900816629,1.2496554725466018,0.9668331796172143,9.990547964816792e-06,0.007678506760686851
356,20 January 2021,2021-01-20,15279,10611652,20071,10264996,152,152316,0.00994829504548727,1.3136330911708882,0.014353655773860658,0.9673325133541884,357,0.00994829504548727,0.014353655773860658,1.3136330911708882,0.9673325133541884,1.1071703949694334e-05,0.007689578464636545
357,21 January 2021,2021-01-21,14495,10626147,17734,10282730,161,152477,0.011107278371852363,1.2234563642635392,0.014349227429283634,0.9676818888351535,358,0.011107278371852363,0.014349227429283634,1.2234563642635392,0.9676818888351535,1.0503589812868602e-05,0.007700082054449414
